data_ocorrencia,bairro,tipo_crime,descricao_modus_operandi,arma_utilizada,quantidade_vitimas,quantidade_suspeitos,sexo_suspeito,idade_suspeito,orgao_responsavel,ano,mes,dia,hora,minuto,segundo,dia_semana_num,dia_semana_nome,estacao
2023-06-19 19:48:16.967420,Casa Forte,Estelionato,Estupro Coletivo,Explosivos,4,0,Masculino,24,Delegacia Casa Forte,2023,6,19,19,48,16,0,Monday,Inverno
2022-10-25 19:48:16.967422,Casa Forte,Latrocínio,Emboscada,Faca,0,4,Feminino,51,Delegacia Boa Viagem,2022,10,25,19,48,16,1,Tuesday,Primavera
2023-04-07 19:48:16.967426,Graças,Latrocínio,Invasão Residencial,Faca,1,2,Não Informado,27,Delegacia Casa Forte,2023,4,7,19,48,16,4,Friday,Outono
2024-08-10 19:48:16.967429,Tamarineira,Furto,Crime Cibernético,Faca,3,4,Feminino,21,Delegacia Pina,2024,8,10,19,48,16,5,Saturday,Inverno
2023-06-22 19:48:16.967432,Tamarineira,Violência Doméstica,Emboscada,Nenhum,3,0,Masculino,68,Delegacia Casa Forte,2023,6,22,19,48,16,3,Thursday,Inverno
2024-04-12 19:48:16.967436,Torre,Tráfico de Drogas,Emboscada,Nenhum,0,2,Masculino,45,Delegacia Pina,2024,4,12,19,48,16,4,Friday,Outono
2024-11-05 19:48:16.967438,Pina,Estelionato,Fraude Online,Explosivos,3,3,Feminino,53,Delegacia Pina,2024,11,5,19,48,16,1,Tuesday,Primavera
2025-06-11 19:48:16.967442,Pina,Sequestro,Arrombamento,Faca,4,3,Feminino,38,Delegacia Afogados,2025,6,11,19,48,16,2,Wednesday,Inverno
2025-06-27 19:48:16.967445,Tamarineira,Sequestro,Crime Cibernético,Faca,1,2,Feminino,46,Delegacia Torre,2025,6,27,19,48,16,4,Friday,Inverno
2022-12-06 19:48:16.967448,Espinheiro,Tráfico de Drogas,Assalto a Mão Armada,Arma de Fogo,2,1,Masculino,18,Delegacia Casa Forte,2022,12,6,19,48,16,1,Tuesday,Verão
2025-01-23 19:48:16.967451,Boa Viagem,Ameaça,Uso de Arma de Fogo,Faca,2,2,Feminino,26,Delegacia Torre,2025,1,23,19,48,16,3,Thursday,Verão
2022-09-08 19:48:16.967454,Casa Forte,Sequestro,Estupro Coletivo,Arma de Fogo,4,4,Feminino,64,Delegacia Santo Amaro,2022,9,8,19,48,16,3,Thursday,Primavera
2024-09-22 19:48:16.967458,Espinheiro,Homicídio,Fraude Online,Nenhum,2,2,Masculino,18,Delegacia Casa Forte,2024,9,22,19,48,16,6,Sunday,Primavera
2023-09-10 19:48:16.967461,Santo Amaro,Roubo,Crime Cibernético,Faca,1,3,Masculino,65,Delegacia Torre,2023,9,10,19,48,16,6,Sunday,Primavera
2025-03-24 19:48:16.967471,Tamarineira,Latrocínio,Estupro Coletivo,Explosivos,4,2,Não Informado,66,Delegacia Pina,2025,3,24,19,48,16,0,Monday,Outono
2025-01-01 19:48:16.967474,Santo Amaro,Estelionato,Crime Cibernético,Faca,0,2,Masculino,14,Delegacia Pina,2025,1,1,19,48,16,2,Wednesday,Verão
2022-09-10 19:48:16.967478,Espinheiro,Latrocínio,Fraude Online,Explosivos,1,0,Não Informado,26,Delegacia Torre,2022,9,10,19,48,16,5,Saturday,Primavera
2022-12-21 19:48:16.967480,Pina,Furto,Emboscada,Faca,3,3,Masculino,52,Delegacia Casa Forte,2022,12,21,19,48,16,2,Wednesday,Verão
2023-03-17 19:48:16.967484,Torre,Violência Doméstica,Emboscada,Explosivos,2,3,Masculino,36,Delegacia Torre,2023,3,17,19,48,16,4,Friday,Outono
2023-08-25 19:48:16.967487,Imbiribeira,Violência Doméstica,Estelionato Bancário,Arma de Fogo,4,4,Masculino,30,Delegacia Santo Amaro,2023,8,25,19,48,16,4,Friday,Inverno
2022-12-31 19:48:16.967491,Torre,Roubo,Uso de Arma de Fogo,Arma de Fogo,1,0,Masculino,20,Delegacia Torre,2022,12,31,19,48,16,5,Saturday,Verão
2022-10-04 19:48:16.967499,Tamarineira,Latrocínio,Estelionato Bancário,Faca,2,3,Feminino,31,Delegacia Santo Amaro,2022,10,4,19,48,16,1,Tuesday,Primavera
2024-11-06 19:48:16.967501,Santo Amaro,Furto,Golpe Telefônico,Nenhum,0,3,Feminino,44,Delegacia Afogados,2024,11,6,19,48,16,2,Wednesday,Primavera
2023-05-13 19:48:16.967503,Casa Forte,Roubo,Assalto a Mão Armada,Nenhum,0,4,Não Informado,17,Delegacia Casa Forte,2023,5,13,19,48,16,5,Saturday,Outono
2025-03-12 19:48:16.967505,Casa Forte,Tráfico de Drogas,Crime Cibernético,Nenhum,3,0,Não Informado,39,Delegacia Pina,2025,3,12,19,48,16,2,Wednesday,Outono
2023-12-23 19:48:16.967507,Casa Forte,Estelionato,Arrombamento,Objeto Contundente,3,1,Feminino,46,Delegacia Afogados,2023,12,23,19,48,16,5,Saturday,Verão
2023-05-31 19:48:16.967509,Tamarineira,Latrocínio,Arrombamento,Arma de Fogo,4,4,Masculino,20,Delegacia Torre,2023,5,31,19,48,16,2,Wednesday,Outono
2022-10-04 19:48:16.967510,Boa Viagem,Roubo,Crime Cibernético,Explosivos,4,1,Não Informado,37,Delegacia Afogados,2022,10,4,19,48,16,1,Tuesday,Primavera
2022-11-18 19:48:16.967512,Espinheiro,Homicídio,Golpe Telefônico,Explosivos,1,3,Feminino,34,Delegacia Pina,2022,11,18,19,48,16,4,Friday,Primavera
2022-08-28 19:48:16.967514,Santo Amaro,Furto,Emboscada,Nenhum,2,0,Masculino,49,Delegacia Afogados,2022,8,28,19,48,16,6,Sunday,Inverno
2023-06-23 19:48:16.967516,Imbiribeira,Roubo,Crime Cibernético,Objeto Contundente,1,3,Feminino,42,Delegacia Santo Amaro,2023,6,23,19,48,16,4,Friday,Inverno
2022-09-25 19:48:16.967518,Espinheiro,Ameaça,Crime Cibernético,Explosivos,3,4,Feminino,60,Delegacia Santo Amaro,2022,9,25,19,48,16,6,Sunday,Primavera
2024-03-02 19:48:16.967520,Pina,Homicídio,Arrombamento,Objeto Contundente,4,0,Feminino,21,Delegacia Torre,2024,3,2,19,48,16,5,Saturday,Outono
2023-11-28 19:48:16.967521,Boa Viagem,Homicídio,Estupro Coletivo,Arma de Fogo,1,1,Não Informado,40,Delegacia Torre,2023,11,28,19,48,16,1,Tuesday,Primavera
2023-04-10 19:48:16.967523,Pina,Roubo,Crime Cibernético,Faca,4,4,Não Informado,69,Delegacia Afogados,2023,4,10,19,48,16,0,Monday,Outono
2023-03-04 19:48:16.967525,Santo Amaro,Ameaça,Uso de Arma de Fogo,Explosivos,1,4,Feminino,65,Delegacia Boa Viagem,2023,3,4,19,48,16,5,Saturday,Outono
2022-08-28 19:48:16.967527,Tamarineira,Estelionato,Uso de Arma de Fogo,Explosivos,0,3,Não Informado,42,Delegacia Santo Amaro,2022,8,28,19,48,16,6,Sunday,Inverno
2023-03-17 19:48:16.967528,Graças,Estelionato,Uso de Arma de Fogo,Nenhum,0,3,Feminino,28,Delegacia Pina,2023,3,17,19,48,16,4,Friday,Outono
2023-07-07 19:48:16.967530,Imbiribeira,Homicídio,Estupro Coletivo,Arma de Fogo,3,0,Masculino,58,Delegacia Boa Viagem,2023,7,7,19,48,16,4,Friday,Inverno
2024-02-28 19:48:16.967532,Casa Forte,Estelionato,Estelionato Bancário,Nenhum,0,4,Feminino,43,Delegacia Casa Forte,2024,2,28,19,48,16,2,Wednesday,Verão
2024-02-11 19:48:16.967534,Tamarineira,Estupro,Assalto a Mão Armada,Explosivos,1,1,Não Informado,48,Delegacia Boa Viagem,2024,2,11,19,48,16,6,Sunday,Verão
2023-06-14 19:48:16.967536,Afogados,Sequestro,Fraude Online,Arma de Fogo,2,0,Não Informado,33,Delegacia Afogados,2023,6,14,19,48,16,2,Wednesday,Inverno
2023-01-03 19:48:16.967537,Espinheiro,Furto,Invasão Residencial,Explosivos,4,2,Não Informado,50,Delegacia Afogados,2023,1,3,19,48,16,1,Tuesday,Verão
2023-05-01 19:48:16.967540,Graças,Tráfico de Drogas,Invasão Residencial,Explosivos,3,4,Não Informado,18,Delegacia Torre,2023,5,1,19,48,16,0,Monday,Outono
2023-11-22 19:48:16.967543,Afogados,Furto,Estupro Coletivo,Explosivos,1,4,Feminino,58,Delegacia Torre,2023,11,22,19,48,16,2,Wednesday,Primavera
2023-09-29 19:48:16.967546,Afogados,Ameaça,Uso de Arma de Fogo,Explosivos,3,0,Masculino,43,Delegacia Afogados,2023,9,29,19,48,16,4,Friday,Primavera
2023-10-22 19:48:16.967549,Imbiribeira,Estupro,Uso de Arma de Fogo,Arma de Fogo,0,0,Feminino,56,Delegacia Boa Viagem,2023,10,22,19,48,16,6,Sunday,Primavera
2024-07-07 19:48:16.967559,Afogados,Ameaça,Uso de Arma de Fogo,Nenhum,0,2,Feminino,40,Delegacia Afogados,2024,7,7,19,48,16,6,Sunday,Inverno
2024-09-04 19:48:16.967562,Boa Viagem,Homicídio,Estelionato Bancário,Nenhum,2,4,Masculino,67,Delegacia Santo Amaro,2024,9,4,19,48,16,2,Wednesday,Primavera
2024-12-26 19:48:16.967564,Imbiribeira,Ameaça,Emboscada,Faca,4,4,Feminino,28,Delegacia Santo Amaro,2024,12,26,19,48,16,3,Thursday,Verão
2025-07-28 19:48:16.967566,Tamarineira,Roubo,Arrombamento,Faca,4,4,Feminino,63,Delegacia Boa Viagem,2025,7,28,19,48,16,0,Monday,Inverno
2023-06-02 19:48:16.967568,Santo Amaro,Homicídio,Invasão Residencial,Arma de Fogo,0,4,Não Informado,21,Delegacia Santo Amaro,2023,6,2,19,48,16,4,Friday,Inverno
2023-02-22 19:48:16.967570,Torre,Tráfico de Drogas,Crime Cibernético,Faca,2,2,Feminino,50,Delegacia Boa Viagem,2023,2,22,19,48,16,2,Wednesday,Verão
2025-05-11 19:48:16.967572,Afogados,Roubo,Emboscada,Objeto Contundente,0,2,Não Informado,19,Delegacia Casa Forte,2025,5,11,19,48,16,6,Sunday,Outono
2022-10-12 19:48:16.967575,Santo Amaro,Homicídio,Fraude Online,Faca,0,2,Masculino,34,Delegacia Pina,2022,10,12,19,48,16,2,Wednesday,Primavera
2024-12-04 19:48:16.967578,Afogados,Sequestro,Emboscada,Explosivos,4,2,Masculino,51,Delegacia Pina,2024,12,4,19,48,16,2,Wednesday,Verão
2024-07-31 19:48:16.967582,Espinheiro,Homicídio,Golpe Telefônico,Faca,4,4,Não Informado,22,Delegacia Afogados,2024,7,31,19,48,16,2,Wednesday,Inverno
2022-12-12 19:48:16.967584,Boa Viagem,Tráfico de Drogas,Assalto a Mão Armada,Nenhum,2,4,Não Informado,38,Delegacia Torre,2022,12,12,19,48,16,0,Monday,Verão
2023-07-26 19:48:16.967587,Pina,Tráfico de Drogas,Crime Cibernético,Nenhum,4,2,Não Informado,55,Delegacia Santo Amaro,2023,7,26,19,48,16,2,Wednesday,Inverno
2023-02-16 19:48:16.967590,Espinheiro,Tráfico de Drogas,Invasão Residencial,Arma de Fogo,0,3,Masculino,28,Delegacia Casa Forte,2023,2,16,19,48,16,3,Thursday,Verão
2022-10-04 19:48:16.967593,Boa Viagem,Violência Doméstica,Assalto a Mão Armada,Explosivos,2,3,Feminino,42,Delegacia Santo Amaro,2022,10,4,19,48,16,1,Tuesday,Primavera
2023-01-29 19:48:16.967597,Santo Amaro,Estelionato,Emboscada,Explosivos,3,3,Masculino,69,Delegacia Pina,2023,1,29,19,48,16,6,Sunday,Verão
2025-07-27 19:48:16.967600,Torre,Furto,Arrombamento,Objeto Contundente,3,0,Feminino,55,Delegacia Afogados,2025,7,27,19,48,16,6,Sunday,Inverno
2024-01-20 19:48:16.967605,Graças,Latrocínio,Estelionato Bancário,Arma de Fogo,1,0,Não Informado,69,Delegacia Afogados,2024,1,20,19,48,16,5,Saturday,Verão
2025-06-13 19:48:16.967607,Imbiribeira,Ameaça,Assalto a Mão Armada,Explosivos,2,4,Feminino,19,Delegacia Boa Viagem,2025,6,13,19,48,16,4,Friday,Inverno
2023-10-17 19:48:16.967609,Pina,Roubo,Uso de Arma de Fogo,Objeto Contundente,4,3,Masculino,15,Delegacia Casa Forte,2023,10,17,19,48,16,1,Tuesday,Primavera
2022-09-15 19:48:16.967613,Torre,Latrocínio,Crime Cibernético,Faca,0,2,Não Informado,65,Delegacia Pina,2022,9,15,19,48,16,3,Thursday,Primavera
2024-08-12 19:48:16.967617,Torre,Ameaça,Invasão Residencial,Nenhum,0,3,Masculino,22,Delegacia Afogados,2024,8,12,19,48,16,0,Monday,Inverno
2023-06-10 19:48:16.967620,Casa Forte,Estelionato,Assalto a Mão Armada,Nenhum,4,0,Masculino,37,Delegacia Casa Forte,2023,6,10,19,48,16,5,Saturday,Inverno
2024-01-01 19:48:16.967623,Pina,Furto,Estelionato Bancário,Faca,0,0,Masculino,19,Delegacia Casa Forte,2024,1,1,19,48,16,0,Monday,Verão
2025-07-25 19:48:16.967626,Espinheiro,Homicídio,Invasão Residencial,Explosivos,3,0,Não Informado,52,Delegacia Boa Viagem,2025,7,25,19,48,16,4,Friday,Inverno
2024-04-09 19:48:16.967629,Tamarineira,Sequestro,Assalto a Mão Armada,Arma de Fogo,2,2,Masculino,43,Delegacia Afogados,2024,4,9,19,48,16,1,Tuesday,Outono
2024-07-13 19:48:16.967632,Boa Viagem,Homicídio,Estupro Coletivo,Objeto Contundente,0,2,Feminino,39,Delegacia Pina,2024,7,13,19,48,16,5,Saturday,Inverno
2024-10-18 19:48:16.967636,Imbiribeira,Latrocínio,Invasão Residencial,Faca,4,1,Feminino,65,Delegacia Pina,2024,10,18,19,48,16,4,Friday,Primavera
2024-05-06 19:48:16.967640,Espinheiro,Estelionato,Fraude Online,Arma de Fogo,1,0,Feminino,62,Delegacia Pina,2024,5,6,19,48,16,0,Monday,Outono
2024-11-07 19:48:16.967642,Tamarineira,Estupro,Crime Cibernético,Objeto Contundente,4,1,Masculino,54,Delegacia Casa Forte,2024,11,7,19,48,16,3,Thursday,Primavera
2023-05-09 19:48:16.967644,Afogados,Homicídio,Arrombamento,Objeto Contundente,3,0,Feminino,32,Delegacia Boa Viagem,2023,5,9,19,48,16,1,Tuesday,Outono
2023-02-01 19:48:16.967645,Casa Forte,Estelionato,Emboscada,Arma de Fogo,0,3,Masculino,26,Delegacia Torre,2023,2,1,19,48,16,2,Wednesday,Verão
2024-08-12 19:48:16.967647,Tamarineira,Estelionato,Estelionato Bancário,Faca,4,3,Masculino,62,Delegacia Pina,2024,8,12,19,48,16,0,Monday,Inverno
2025-05-17 19:48:16.967649,Graças,Tráfico de Drogas,Golpe Telefônico,Faca,4,3,Não Informado,47,Delegacia Pina,2025,5,17,19,48,16,5,Saturday,Outono
2024-12-01 19:48:16.967651,Tamarineira,Ameaça,Golpe Telefônico,Explosivos,1,2,Feminino,44,Delegacia Casa Forte,2024,12,1,19,48,16,6,Sunday,Verão
2024-11-15 19:48:16.967653,Afogados,Sequestro,Golpe Telefônico,Faca,3,0,Feminino,66,Delegacia Santo Amaro,2024,11,15,19,48,16,4,Friday,Primavera
2023-12-20 19:48:16.967655,Torre,Sequestro,Fraude Online,Explosivos,1,3,Feminino,29,Delegacia Torre,2023,12,20,19,48,16,2,Wednesday,Verão
2023-12-19 19:48:16.967657,Afogados,Roubo,Emboscada,Explosivos,0,2,Masculino,64,Delegacia Pina,2023,12,19,19,48,16,1,Tuesday,Verão
2025-01-26 19:48:16.967659,Tamarineira,Tráfico de Drogas,Crime Cibernético,Faca,3,2,Não Informado,30,Delegacia Pina,2025,1,26,19,48,16,6,Sunday,Verão
2025-08-23 19:48:16.967663,Espinheiro,Latrocínio,Golpe Telefônico,Faca,1,0,Masculino,67,Delegacia Afogados,2025,8,23,19,48,16,5,Saturday,Inverno
2025-08-18 19:48:16.967666,Imbiribeira,Furto,Fraude Online,Explosivos,0,3,Masculino,53,Delegacia Pina,2025,8,18,19,48,16,0,Monday,Inverno
2024-04-17 19:48:16.967669,Boa Viagem,Estelionato,Crime Cibernético,Faca,0,0,Feminino,43,Delegacia Santo Amaro,2024,4,17,19,48,16,2,Wednesday,Outono
2024-07-14 19:48:16.967672,Imbiribeira,Estupro,Estupro Coletivo,Arma de Fogo,3,1,Feminino,26,Delegacia Pina,2024,7,14,19,48,16,6,Sunday,Inverno
2023-02-10 19:48:16.967675,Boa Viagem,Tráfico de Drogas,Uso de Arma de Fogo,Nenhum,0,2,Não Informado,46,Delegacia Boa Viagem,2023,2,10,19,48,16,4,Friday,Verão
2024-08-19 19:48:16.967679,Pina,Tráfico de Drogas,Golpe Telefônico,Arma de Fogo,3,1,Feminino,44,Delegacia Santo Amaro,2024,8,19,19,48,16,0,Monday,Inverno
2023-05-02 19:48:16.967683,Graças,Ameaça,Uso de Arma de Fogo,Arma de Fogo,4,3,Masculino,67,Delegacia Afogados,2023,5,2,19,48,16,1,Tuesday,Outono
2025-02-19 19:48:16.967685,Torre,Furto,Estelionato Bancário,Nenhum,0,4,Masculino,36,Delegacia Boa Viagem,2025,2,19,19,48,16,2,Wednesday,Verão
2023-06-03 19:48:16.967687,Pina,Sequestro,Golpe Telefônico,Arma de Fogo,4,3,Masculino,18,Delegacia Boa Viagem,2023,6,3,19,48,16,5,Saturday,Inverno
2023-02-23 19:48:16.967689,Imbiribeira,Tráfico de Drogas,Fraude Online,Nenhum,4,2,Feminino,21,Delegacia Pina,2023,2,23,19,48,16,3,Thursday,Verão
2024-09-16 19:48:16.967690,Espinheiro,Roubo,Uso de Arma de Fogo,Arma de Fogo,0,0,Feminino,51,Delegacia Santo Amaro,2024,9,16,19,48,16,0,Monday,Primavera
2025-01-07 19:48:16.967692,Espinheiro,Homicídio,Crime Cibernético,Explosivos,1,3,Masculino,27,Delegacia Afogados,2025,1,7,19,48,16,1,Tuesday,Verão
2022-09-28 19:48:16.967694,Tamarineira,Estelionato,Assalto a Mão Armada,Faca,4,0,Masculino,52,Delegacia Afogados,2022,9,28,19,48,16,2,Wednesday,Primavera
2024-01-06 19:48:16.967696,Casa Forte,Violência Doméstica,Golpe Telefônico,Explosivos,2,4,Masculino,62,Delegacia Afogados,2024,1,6,19,48,16,5,Saturday,Verão
2024-04-03 19:48:16.967698,Espinheiro,Tráfico de Drogas,Estupro Coletivo,Objeto Contundente,2,0,Masculino,58,Delegacia Torre,2024,4,3,19,48,16,2,Wednesday,Outono
2025-06-14 19:48:16.967700,Casa Forte,Sequestro,Emboscada,Objeto Contundente,2,0,Masculino,64,Delegacia Santo Amaro,2025,6,14,19,48,16,5,Saturday,Inverno
2024-11-06 19:48:16.967701,Pina,Ameaça,Estelionato Bancário,Objeto Contundente,4,4,Não Informado,44,Delegacia Boa Viagem,2024,11,6,19,48,16,2,Wednesday,Primavera
2024-09-09 19:48:16.967703,Tamarineira,Sequestro,Emboscada,Nenhum,1,2,Feminino,40,Delegacia Torre,2024,9,9,19,48,16,0,Monday,Primavera
2024-01-20 19:48:16.967705,Graças,Latrocínio,Arrombamento,Arma de Fogo,4,2,Não Informado,30,Delegacia Boa Viagem,2024,1,20,19,48,16,5,Saturday,Verão
2022-12-02 19:48:16.967707,Graças,Tráfico de Drogas,Emboscada,Nenhum,4,2,Masculino,42,Delegacia Torre,2022,12,2,19,48,16,4,Friday,Verão
2023-06-16 19:48:16.967709,Imbiribeira,Estupro,Estupro Coletivo,Nenhum,2,0,Masculino,35,Delegacia Pina,2023,6,16,19,48,16,4,Friday,Inverno
2022-12-25 19:48:16.967710,Graças,Estelionato,Golpe Telefônico,Faca,1,4,Não Informado,35,Delegacia Boa Viagem,2022,12,25,19,48,16,6,Sunday,Verão
2025-04-12 19:48:16.967712,Torre,Tráfico de Drogas,Crime Cibernético,Nenhum,2,4,Feminino,64,Delegacia Torre,2025,4,12,19,48,16,5,Saturday,Outono
2024-03-04 19:48:16.967714,Pina,Roubo,Estelionato Bancário,Objeto Contundente,4,4,Não Informado,19,Delegacia Boa Viagem,2024,3,4,19,48,16,0,Monday,Outono
2024-02-28 19:48:16.967716,Pina,Roubo,Crime Cibernético,Objeto Contundente,4,1,Feminino,40,Delegacia Casa Forte,2024,2,28,19,48,16,2,Wednesday,Verão
2023-07-25 19:48:16.967718,Santo Amaro,Latrocínio,Arrombamento,Faca,1,3,Feminino,28,Delegacia Afogados,2023,7,25,19,48,16,1,Tuesday,Inverno
2024-06-10 19:48:16.967719,Afogados,Sequestro,Uso de Arma de Fogo,Objeto Contundente,4,0,Não Informado,44,Delegacia Afogados,2024,6,10,19,48,16,0,Monday,Inverno
2023-02-06 19:48:16.967721,Afogados,Estupro,Golpe Telefônico,Arma de Fogo,1,3,Não Informado,55,Delegacia Torre,2023,2,6,19,48,16,0,Monday,Verão
2023-07-19 19:48:16.967723,Boa Viagem,Latrocínio,Estelionato Bancário,Faca,3,0,Masculino,40,Delegacia Torre,2023,7,19,19,48,16,2,Wednesday,Inverno
2025-01-13 19:48:16.967725,Torre,Furto,Invasão Residencial,Arma de Fogo,3,1,Masculino,69,Delegacia Santo Amaro,2025,1,13,19,48,16,0,Monday,Verão
2025-05-09 19:48:16.967727,Imbiribeira,Sequestro,Emboscada,Objeto Contundente,1,4,Não Informado,22,Delegacia Pina,2025,5,9,19,48,16,4,Friday,Outono
2024-02-08 19:48:16.967728,Imbiribeira,Ameaça,Estupro Coletivo,Objeto Contundente,3,0,Masculino,37,Delegacia Santo Amaro,2024,2,8,19,48,16,3,Thursday,Verão
2023-08-28 19:48:16.967730,Torre,Tráfico de Drogas,Assalto a Mão Armada,Nenhum,4,0,Não Informado,33,Delegacia Pina,2023,8,28,19,48,16,0,Monday,Inverno
2024-08-22 19:48:16.967732,Afogados,Homicídio,Crime Cibernético,Explosivos,2,1,Não Informado,49,Delegacia Santo Amaro,2024,8,22,19,48,16,3,Thursday,Inverno
2024-03-06 19:48:16.967734,Santo Amaro,Latrocínio,Estupro Coletivo,Explosivos,0,4,Masculino,52,Delegacia Casa Forte,2024,3,6,19,48,16,2,Wednesday,Outono
2024-08-25 19:48:16.967736,Casa Forte,Homicídio,Fraude Online,Objeto Contundente,2,4,Não Informado,65,Delegacia Torre,2024,8,25,19,48,16,6,Sunday,Inverno
2023-02-05 19:48:16.967737,Tamarineira,Latrocínio,Estelionato Bancário,Arma de Fogo,0,2,Feminino,59,Delegacia Afogados,2023,2,5,19,48,16,6,Sunday,Verão
2024-08-26 19:48:16.967739,Graças,Latrocínio,Arrombamento,Objeto Contundente,4,4,Não Informado,29,Delegacia Boa Viagem,2024,8,26,19,48,16,0,Monday,Inverno
2025-05-27 19:48:16.967741,Imbiribeira,Homicídio,Uso de Arma de Fogo,Arma de Fogo,4,4,Masculino,44,Delegacia Afogados,2025,5,27,19,48,16,1,Tuesday,Outono
2023-10-11 19:48:16.967743,Pina,Homicídio,Golpe Telefônico,Objeto Contundente,4,1,Masculino,22,Delegacia Santo Amaro,2023,10,11,19,48,16,2,Wednesday,Primavera
2024-08-01 19:48:16.967747,Santo Amaro,Estupro,Arrombamento,Faca,0,1,Não Informado,34,Delegacia Santo Amaro,2024,8,1,19,48,16,3,Thursday,Inverno
2024-04-21 19:48:16.967750,Pina,Latrocínio,Golpe Telefônico,Faca,0,0,Feminino,42,Delegacia Casa Forte,2024,4,21,19,48,16,6,Sunday,Outono
2024-02-15 19:48:16.967753,Boa Viagem,Furto,Invasão Residencial,Explosivos,2,3,Não Informado,51,Delegacia Afogados,2024,2,15,19,48,16,3,Thursday,Verão
2023-02-24 19:48:16.967756,Afogados,Estelionato,Estelionato Bancário,Objeto Contundente,0,0,Não Informado,53,Delegacia Afogados,2023,2,24,19,48,16,4,Friday,Verão
2023-04-20 19:48:16.967759,Casa Forte,Tráfico de Drogas,Crime Cibernético,Objeto Contundente,2,0,Feminino,58,Delegacia Afogados,2023,4,20,19,48,16,3,Thursday,Outono
2023-08-13 19:48:16.967762,Espinheiro,Estelionato,Uso de Arma de Fogo,Objeto Contundente,1,0,Não Informado,65,Delegacia Santo Amaro,2023,8,13,19,48,16,6,Sunday,Inverno
2023-10-28 19:48:16.967765,Boa Viagem,Violência Doméstica,Emboscada,Nenhum,4,2,Feminino,49,Delegacia Casa Forte,2023,10,28,19,48,16,5,Saturday,Primavera
2025-06-16 19:48:16.967769,Casa Forte,Ameaça,Estelionato Bancário,Objeto Contundente,3,1,Masculino,37,Delegacia Afogados,2025,6,16,19,48,16,0,Monday,Inverno
2023-08-17 19:48:16.967772,Casa Forte,Tráfico de Drogas,Fraude Online,Arma de Fogo,2,2,Não Informado,21,Delegacia Torre,2023,8,17,19,48,16,3,Thursday,Inverno
2022-10-31 19:48:16.967776,Afogados,Violência Doméstica,Assalto a Mão Armada,Nenhum,2,1,Masculino,69,Delegacia Afogados,2022,10,31,19,48,16,0,Monday,Primavera
2024-02-20 19:48:16.967777,Imbiribeira,Sequestro,Golpe Telefônico,Faca,2,3,Feminino,68,Delegacia Santo Amaro,2024,2,20,19,48,16,1,Tuesday,Verão
2023-10-26 19:48:16.967779,Pina,Violência Doméstica,Emboscada,Nenhum,4,2,Masculino,61,Delegacia Santo Amaro,2023,10,26,19,48,16,3,Thursday,Primavera
2023-12-21 19:48:16.967781,Imbiribeira,Tráfico de Drogas,Arrombamento,Objeto Contundente,0,1,Masculino,16,Delegacia Boa Viagem,2023,12,21,19,48,16,3,Thursday,Verão
2025-06-28 19:48:16.967783,Graças,Homicídio,Estupro Coletivo,Arma de Fogo,1,2,Feminino,60,Delegacia Afogados,2025,6,28,19,48,16,5,Saturday,Inverno
2022-11-29 19:48:16.967785,Afogados,Tráfico de Drogas,Uso de Arma de Fogo,Explosivos,0,1,Masculino,64,Delegacia Torre,2022,11,29,19,48,16,1,Tuesday,Primavera
2023-09-07 19:48:16.967787,Espinheiro,Furto,Invasão Residencial,Explosivos,4,3,Feminino,23,Delegacia Casa Forte,2023,9,7,19,48,16,3,Thursday,Primavera
2024-12-08 19:48:16.967789,Tamarineira,Roubo,Arrombamento,Faca,2,4,Não Informado,69,Delegacia Torre,2024,12,8,19,48,16,6,Sunday,Verão
2024-06-17 19:48:16.967791,Tamarineira,Homicídio,Invasão Residencial,Arma de Fogo,0,3,Feminino,53,Delegacia Santo Amaro,2024,6,17,19,48,16,0,Monday,Inverno
2024-03-02 19:48:16.967792,Torre,Ameaça,Emboscada,Nenhum,3,2,Não Informado,49,Delegacia Afogados,2024,3,2,19,48,16,5,Saturday,Outono
2024-04-21 19:48:16.967794,Imbiribeira,Violência Doméstica,Estelionato Bancário,Explosivos,4,1,Feminino,51,Delegacia Casa Forte,2024,4,21,19,48,16,6,Sunday,Outono
2023-11-10 19:48:16.967796,Imbiribeira,Estupro,Golpe Telefônico,Explosivos,2,3,Masculino,61,Delegacia Santo Amaro,2023,11,10,19,48,16,4,Friday,Primavera
2022-10-08 19:48:16.967798,Boa Viagem,Roubo,Assalto a Mão Armada,Objeto Contundente,3,4,Feminino,59,Delegacia Casa Forte,2022,10,8,19,48,16,5,Saturday,Primavera
2023-09-02 19:48:16.967800,Afogados,Tráfico de Drogas,Assalto a Mão Armada,Explosivos,0,3,Masculino,18,Delegacia Afogados,2023,9,2,19,48,16,5,Saturday,Primavera
2022-09-15 19:48:16.967801,Afogados,Sequestro,Arrombamento,Faca,1,2,Feminino,33,Delegacia Boa Viagem,2022,9,15,19,48,16,3,Thursday,Primavera
2023-07-30 19:48:16.967803,Santo Amaro,Homicídio,Arrombamento,Arma de Fogo,3,4,Não Informado,55,Delegacia Casa Forte,2023,7,30,19,48,16,6,Sunday,Inverno
2024-10-13 19:48:16.967805,Tamarineira,Tráfico de Drogas,Estupro Coletivo,Explosivos,1,3,Não Informado,67,Delegacia Afogados,2024,10,13,19,48,16,6,Sunday,Primavera
